id,jozz,page,sura_no,sura_name_en,sura_name_ar,line_start,line_end,aya_no,aya_text,aya_text_emlaey,aya_tafseer
3240,20,384,27,An-Naml,"النَّمل ",4,5,81,"وَمَآ أَنتَ بِهَٰدِي ٱلۡعُمۡيِ عَن ضَلَٰلَتِهِمۡۖ إِن تُسۡمِعُ إِلَّا مَن يُؤۡمِنُ بِـَٔايَٰتِنَا فَهُم مُّسۡلِمُونَ ﱐ","وما أنت بهادي العمي عن ضلالتهم إن تسمع إلا من يؤمن بآياتنا فهم مسلمون","[81] وما أنت -أيها الرسول- بهادٍ عن الضلالة مَن أعماه الله عن الهدى والرشاد، ولا يمكنك أن تُسمع إلا مَن يصدِّق بآياتنا، فهم مسلمون مطيعون، مستجيبون لما دعوتهم إليه."
3241,20,384,27,An-Naml,"النَّمل ",5,7,82,"۞ وَإِذَا وَقَعَ ٱلۡقَوۡلُ عَلَيۡهِمۡ أَخۡرَجۡنَا لَهُمۡ دَآبَّةٗ مِّنَ ٱلۡأَرۡضِ تُكَلِّمُهُمۡ أَنَّ ٱلنَّاسَ كَانُواْ بِـَٔايَٰتِنَا لَا يُوقِنُونَ ﱑ","وإذا وقع القول عليهم أخرجنا لهم دابة من الأرض تكلمهم أن الناس كانوا بآياتنا لا يوقنون","[82] وإذا وجب العذاب عليهم؛ لتماديهم في المعاصي والطغيان، وإعراضهم عن شرع الله وحكمه، حتى صاروا من شرار خلقه، أخرجنا لهم من الأرض في آخر الزمان علامة من علامات الساعة الكبرى، وهي «الدابة»، تحدثهم أن الناس المنكرين للبعث كانوا بالقرآن ومحمد -صلى الله عليه وسلم- ودينه لا يصدقون ولا يعملون."
3242,20,384,27,An-Naml,"النَّمل ",7,8,83,"وَيَوۡمَ نَحۡشُرُ مِن كُلِّ أُمَّةٖ فَوۡجٗا مِّمَّن يُكَذِّبُ بِـَٔايَٰتِنَا فَهُمۡ يُوزَعُونَ ﱒ","ويوم نحشر من كل أمة فوجا ممن يكذب بآياتنا فهم يوزعون","[83] ويوم نجمع يوم الحشر من كل أمة جماعة ممن يكذب بأدلتنا وحججنا، يُحْبَس أولهم على آخرهم؛ ليجتمعوا كلهم، ثم يساقون إلى الحساب."
3243,20,384,27,An-Naml,"النَّمل ",8,9,84,"حَتَّىٰٓ إِذَا جَآءُو قَالَ أَكَذَّبۡتُم بِـَٔايَٰتِي وَلَمۡ تُحِيطُواْ بِهَا عِلۡمًا أَمَّاذَا كُنتُمۡ تَعۡمَلُونَ ﱓ","حتى إذا جاءوا قال أكذبتم بآياتي ولم تحيطوا بها علما أماذا كنتم تعملون","[84] حتى إذا جاء من كل أمة فوج ممن يكذب بآياتنا فاجتمعوا قال الله: أكذَّبْتم بآياتي التي أنزلتها على رسلي، وبالآيات التي أقمتها دلالة على توحيدي واستحقاقي وحدي للعبادة، ولم تحيطوا علماً ببطلانها، حتى تُعرضوا عنها وتُكَذِّبوا بها، أم أي شيء كنتم تعملون؟"
3244,20,384,27,An-Naml,"النَّمل ",10,10,85,"وَوَقَعَ ٱلۡقَوۡلُ عَلَيۡهِم بِمَا ظَلَمُواْ فَهُمۡ لَا يَنطِقُونَ ﱔ","ووقع القول عليهم بما ظلموا فهم لا ينطقون","[85]  وحقَّتْ عليهم كلمة العذاب؛ بسبب ظلمهم وتكذيبهم، فهم لا ينطقون بحجة يدفعون بها عن أنفسهم ما حلَّ بهم من سوء العذاب."
3245,20,384,27,An-Naml,"النَّمل ",10,12,86,"أَلَمۡ يَرَوۡاْ أَنَّا جَعَلۡنَا ٱلَّيۡلَ لِيَسۡكُنُواْ فِيهِ وَٱلنَّهَارَ مُبۡصِرًاۚ إِنَّ فِي ذَٰلِكَ لَأٓيَٰتٖ لِّقَوۡمٖ يُؤۡمِنُونَ ﱕ","ألم يروا أنا جعلنا الليل ليسكنوا فيه والنهار مبصرا إن في ذلك لآيات لقوم يؤمنون","[86] ألم ير هؤلاء المكذبون بآياتنا أنا جعلنا الليل يستقرُّون فيه وينامون، والنهار يبصرون فيه للسعي في معاشهم؟ إن في تصريفهما لَدلالة لقوم يؤمنون بكمال قدرة الله ووحدانيَّته وعظيم نعمه."
3246,20,384,27,An-Naml,"النَّمل ",12,14,87,"وَيَوۡمَ يُنفَخُ فِي ٱلصُّورِ فَفَزِعَ مَن فِي ٱلسَّمَٰوَٰتِ وَمَن فِي ٱلۡأَرۡضِ إِلَّا مَن شَآءَ ٱللَّهُۚ وَكُلٌّ أَتَوۡهُ دَٰخِرِينَ ﱖ","ويوم ينفخ في الصور ففزع من في السموات ومن في الأرض إلا من شاء الله وكل أتوه داخرين","[87] واذكر -أيها الرسول- يوم يَنفخ الملَك في «القَرْن» ففزع مَن في السموات ومَن في الأرض فزعاً شديداً مِن هول النفخة، إلا مَنِ استثناه الله ممن أكرمه وحفظه من الفزع، وكل المخلوقات يأتون إلى ربهم صاغرين مطيعين."
3247,20,384,27,An-Naml,"النَّمل ",14,15,88,"وَتَرَى ٱلۡجِبَالَ تَحۡسَبُهَا جَامِدَةٗ وَهِيَ تَمُرُّ مَرَّ ٱلسَّحَابِۚ صُنۡعَ ٱللَّهِ ٱلَّذِيٓ أَتۡقَنَ كُلَّ شَيۡءٍۚ إِنَّهُۥ خَبِيرُۢ بِمَا تَفۡعَلُونَ ﱗ","وترى الجبال تحسبها جامدة وهي تمر مر السحاب صنع الله الذي أتقن كل شيء إنه خبير بما تفعلون","[88] وترى الجبال تظنها واقفة مستقرة، وهي تسير سيراً حثيثاً كسير السحاب الذي تسيِّره الرياح، وهذا مِن صنع الله الذي أحسن كل شيء خلقه وأتقنه. إن الله خبير بما تفعلون أيها الناس من خير وشر، وسيجازيكم على ذلك."
3248,20,385,27,An-Naml,"النَّمل ",1,1,89,"مَن جَآءَ بِٱلۡحَسَنَةِ فَلَهُۥ خَيۡرٞ مِّنۡهَا وَهُم مِّن فَزَعٖ يَوۡمَئِذٍ ءَامِنُونَ ﱘ","من جاء بالحسنة فله خير منها وهم من فزع يومئذ آمنون","[89] من جاء بتوحيد الله والإيمان به وعبادته وحده، والأعمال الصالحة يوم القيامة، فله عند الله من الأجر العظيم ما هو خير منها وأفضل، وهو الجنة، وهم يوم الفزع الأكبر آمنون."
3249,20,385,27,An-Naml,"النَّمل ",2,3,90,"وَمَن جَآءَ بِٱلسَّيِّئَةِ فَكُبَّتۡ وُجُوهُهُمۡ فِي ٱلنَّارِ هَلۡ تُجۡزَوۡنَ إِلَّا مَا كُنتُمۡ تَعۡمَلُونَ ﱙ","ومن جاء بالسيئة فكبت وجوههم في النار هل تجزون إلا ما كنتم تعملون","[90] ومن جاء بالشرك والأعمال السيئة المنكرة، فجزاؤهم أن يكبَّهم الله على وجوههم في النار يوم القيامة، ويقال لهم توبيخاً: هل تجزون إلا ما كنتم تعملون في الدنيا؟"
3250,20,385,27,An-Naml,"النَّمل ",3,4,91,"إِنَّمَآ أُمِرۡتُ أَنۡ أَعۡبُدَ رَبَّ هَٰذِهِ ٱلۡبَلۡدَةِ ٱلَّذِي حَرَّمَهَا وَلَهُۥ كُلُّ شَيۡءٖۖ وَأُمِرۡتُ أَنۡ أَكُونَ مِنَ ٱلۡمُسۡلِمِينَ ﱚ","إنما أمرت أن أعبد رب هذه البلدة الذي حرمها وله كل شيء وأمرت أن أكون من المسلمين","[91] قل -أيها الرسول- للناس: إنما أُمرت أن أعبد رب هذه البلدة -وهي «مكة»- الذي حَرَّمها على خلقه أن يسفكوا فيها دماً حراماً، أو يظلموا فيها أحداً، أو يصيدوا صيدها، أو يقطعوا شجرها، وله سبحانه كل شيء، وأُمرت أن أعبده وحده دون مَن سواه، وأُمرت  أن أكون من المنقادين لأمره، المبادرين لطاعته،"
3251,20,385,27,An-Naml,"النَّمل ",5,6,92,"وَأَنۡ أَتۡلُوَاْ ٱلۡقُرۡءَانَۖ فَمَنِ ٱهۡتَدَىٰ فَإِنَّمَا يَهۡتَدِي لِنَفۡسِهِۦۖ وَمَن ضَلَّ فَقُلۡ إِنَّمَآ أَنَا۠ مِنَ ٱلۡمُنذِرِينَ ﱛ","وأن أتلو القرآن فمن اهتدى فإنما يهتدي لنفسه ومن ضل فقل إنما أنا من المنذرين","[92] وأن أتلو القرآن على الناس، فمن اهتدى بما فيه واتبع ما جئت به، فإنما خير ذلك وجزاؤه لنفسه، ومن ضلَّ عن الحق فقل -أيها الرسول-: إنما أنا نذير لكم من عذاب الله وعقابه إن لم تؤمنوا، فأنا واحد من الرسل الذين أنذروا قومهم، وليس بيدي من الهداية شيء."
3252,20,385,27,An-Naml,"النَّمل ",6,7,93,"وَقُلِ ٱلۡحَمۡدُ لِلَّهِ سَيُرِيكُمۡ ءَايَٰتِهِۦ فَتَعۡرِفُونَهَاۚ وَمَا رَبُّكَ بِغَٰفِلٍ عَمَّا تَعۡمَلُونَ ﱜ","وقل الحمد لله سيريكم آياته فتعرفونها وما ربك بغافل عما تعملون","[93] وقل -أيها الرسول-: الثناء الجميل لله، سيريكم آياته في أنفسكم وفي السماء والأرض، فتعرفونها معرفة تدلُّكم على الحق وتبيِّن لكم الباطل، وما ربك بغافل عما تعملون، وسيجازيكم على ذلك."
3253,20,385,28,Al-Qaṣaṣ,"القَصَص ",10,10,1,طسٓمٓ ﰀ,طسم,"[1] <span class='aya'>ﵡطسٓمٓﵠ</span> سبق الكلام على الحروف المقطَّعة في أول سورة البقرة."
3254,20,385,28,Al-Qaṣaṣ,"القَصَص ",10,10,2,"تِلۡكَ ءَايَٰتُ ٱلۡكِتَٰبِ ٱلۡمُبِينِ ﰁ","تلك آيات الكتاب المبين","[2] هذه آيات القرآن الذي أنزلته إليك -أيها الرسول-، مبيناً لكل ما يحتاج إليه العباد في دنياهم وأخراهم."
3255,20,385,28,Al-Qaṣaṣ,"القَصَص ",10,11,3,"نَتۡلُواْ عَلَيۡكَ مِن نَّبَإِ مُوسَىٰ وَفِرۡعَوۡنَ بِٱلۡحَقِّ لِقَوۡمٖ يُؤۡمِنُونَ ﰂ","نتلوا عليك من نبإ موسى وفرعون بالحق لقوم يؤمنون","[3] نقصُّ عليك من خبر موسى وفرعون بالصدق لقوم يؤمنون بهذا القرآن، ويصدِّقون بأنه من عند الله، ويعملون بهديه."
3256,20,385,28,Al-Qaṣaṣ,"القَصَص ",11,14,4,"إِنَّ فِرۡعَوۡنَ عَلَا فِي ٱلۡأَرۡضِ وَجَعَلَ أَهۡلَهَا شِيَعٗا يَسۡتَضۡعِفُ طَآئِفَةٗ مِّنۡهُمۡ يُذَبِّحُ أَبۡنَآءَهُمۡ وَيَسۡتَحۡيِۦ نِسَآءَهُمۡۚ إِنَّهُۥ كَانَ مِنَ ٱلۡمُفۡسِدِينَ ﰃ","إن فرعون علا في الأرض وجعل أهلها شيعا يستضعف طائفة منهم يذبح أبناءهم ويستحيي نساءهم إنه كان من المفسدين","[4] إن فرعون تكبر وطغى في الأرض، وجعل أهلها طوائف متفرقة، يستضعف طائفة منهم، وهم بنو إسرائيل، يذبِّح أبناءهم، ويستبقي نساءهم؛ للخدمة والامتهان، إنه كان من المفسدين في الأرض."
3257,20,385,28,Al-Qaṣaṣ,"القَصَص ",14,15,5,"وَنُرِيدُ أَن نَّمُنَّ عَلَى ٱلَّذِينَ ٱسۡتُضۡعِفُواْ فِي ٱلۡأَرۡضِ وَنَجۡعَلَهُمۡ أَئِمَّةٗ وَنَجۡعَلَهُمُ ٱلۡوَٰرِثِينَ ﰄ","ونريد أن نمن على الذين استضعفوا في الأرض ونجعلهم أئمة ونجعلهم الوارثين","[5] ونريد أن نتفضل على الذين استضعفهم فرعون في الأرض، ونجعلهم قادةً في الخير ودعاةً إليه، ونجعلهم يرثون الأرض بعد هلاك فرعون وقومه."
3258,20,386,28,Al-Qaṣaṣ,"القَصَص ",1,2,6,"وَنُمَكِّنَ لَهُمۡ فِي ٱلۡأَرۡضِ وَنُرِيَ فِرۡعَوۡنَ وَهَٰمَٰنَ وَجُنُودَهُمَا مِنۡهُم مَّا كَانُواْ يَحۡذَرُونَ ﰅ","ونمكن لهم في الأرض ونري فرعون وهامان وجنودهما منهم ما كانوا يحذرون","[6] ونمكن لهم في الأرض، ونجعل فرعون وهامان وجنودهما يرون من هذه الطائفة المستضعفة ما كانوا يخافونه مِن هلاكهم وذهاب ملكهم، وإخراجهم من ديارهم على يد مولود من بني إسرائيل."
3259,20,386,28,Al-Qaṣaṣ,"القَصَص ",2,4,7,"وَأَوۡحَيۡنَآ إِلَىٰٓ أُمِّ مُوسَىٰٓ أَنۡ أَرۡضِعِيهِۖ فَإِذَا خِفۡتِ عَلَيۡهِ فَأَلۡقِيهِ فِي ٱلۡيَمِّ وَلَا تَخَافِي وَلَا تَحۡزَنِيٓۖ إِنَّا رَآدُّوهُ إِلَيۡكِ وَجَاعِلُوهُ مِنَ ٱلۡمُرۡسَلِينَ ﰆ","وأوحينا إلى أم موسى أن أرضعيه فإذا خفت عليه فألقيه في اليم ولا تخافي ولا تحزني إنا رادوه إليك وجاعلوه من المرسلين","[7] وألْهمنا أم موسى حين ولدته وخشيت عليه أن يذبحه فرعون كما يذبح أبناء بني إسرائيل: أن أرضعيه مطمئنة، فإذا خشيت أن يُعرف أمره فضعيه في صندوق وألقيه في النيل، دون خوف من فرعون وقومه أن يقتلوه، ودون حزن على فراقه، إنا رادُّو ولدك إليك وباعثوه رسولاً"
3260,20,386,28,Al-Qaṣaṣ,"القَصَص ",5,6,8,"فَٱلۡتَقَطَهُۥٓ ءَالُ فِرۡعَوۡنَ لِيَكُونَ لَهُمۡ عَدُوّٗا وَحَزَنًاۗ إِنَّ فِرۡعَوۡنَ وَهَٰمَٰنَ وَجُنُودَهُمَا كَانُواْ خَٰطِـِٔينَ ﰇ","فالتقطه آل فرعون ليكون لهم عدوا وحزنا إن فرعون وهامان وجنودهما كانوا خاطئين","[8]  فوضعته في صندوق وألقته في النيل، فعثر عليه أعوان فرعون وأخذوه، فكانت عاقبةُ ذلك ما قَدَّره الله بأن يكون موسى عدوّاً لهم بمخالفة دينهم، وموقعاً لهم في الحزن بإغراقهم وزوال مُلْكهم على يده. إن فرعون وهامان وأعوانهما كانوا آثمين مشركين."
